CMPLNT_FR_DT,OFNS_DESC,BORO_NM,LAW_CAT_CD,Latitude,Longitude
06/29/2025,ASSAULT,STATEN ISLAND,MISDEMEANOR,40.737126,-74.196869
04/16/2025,ASSAULT,STATEN ISLAND,MISDEMEANOR,40.742934,-74.198908
01/26/2025,ASSAULT,STATEN ISLAND,FELONY,40.507827,-73.90291
07/25/2024,BURGLARY,STATEN ISLAND,MISDEMEANOR,40.898336,-74.228999
02/03/2023,BURGLARY,STATEN ISLAND,MISDEMEANOR,40.668044,-74.082079
07/06/2025,BURGLARY,STATEN ISLAND,MISDEMEANOR,40.784043,-73.911785
01/28/2025,BURGLARY,STATEN ISLAND,MISDEMEANOR,40.717369,-74.038416
04/01/2025,BURGLARY_dev,STATEN ISLAND,MISDEMEANOR,40.81133,-73.879525
12/22/2023,BURGLARY_dev,STATEN ISLAND,MISDEMEANOR,40.586786,-74.152545
09/18/2022,BURGLARY_dev,STATEN ISLAND,FELONY,40.821339,-74.158435
07/27/2024,BURGLARY_dev,STATEN ISLAND,FELONY,40.612676,-74.027681
10/19/2022,BURGLARY_dev,STATEN ISLAND,MISDEMEANOR,40.83549,-73.839284
06/05/2025,BURGLARY_dev,STATEN ISLAND,FELONY,40.607149,-74.133601
12/25/2022,BURGLARY_dev,STATEN ISLAND,VIOLATION,40.841805,-73.929612
05/01/2024,BURGLARY_dev,STATEN ISLAND,FELONY,40.769253,-74.247242
10/22/2023,BURGLARY_dev,STATEN ISLAND,FELONY,40.828107,-73.95365
11/06/2024,BURGLARY_dev,STATEN ISLAND,FELONY,40.602165,-74.105752
02/28/2024,BURGLARY_dev,STATEN ISLAND,MISDEMEANOR,40.848544,-73.767698
11/22/2023,BURGLARY_dev,STATEN ISLAND,VIOLATION,40.676001,-74.196792
11/05/2022,BURGLARY_dev,STATEN ISLAND,MISDEMEANOR,40.790628,-74.236253
12/29/2022,BURGLARY_dev,STATEN ISLAND,MISDEMEANOR,40.675868,-73.868732
05/24/2023,BURGLARY_dev,STATEN ISLAND,FELONY,40.751242,-73.807809
03/04/2024,BURGLARY,STATEN ISLAND,MISDEMEANOR,40.816513,-73.908388
03/25/2023,BURGLARY,STATEN ISLAND,FELONY,40.562342,-73.918838
07/06/2025,BURGLARY,STATEN ISLAND,MISDEMEANOR,40.711971,-74.225262
10/22/2022,BURGLARY,STATEN ISLAND,FELONY,40.530526,-73.925419
08/26/2024,BURGLARY,STATEN ISLAND,FELONY,40.893669,-74.117781
02/09/2023,BURGLARY,STATEN ISLAND,FELONY,40.52102,-73.801707
08/01/2024,BURGLARY,STATEN ISLAND,FELONY,40.713853,-74.044358
04/08/2025,BURGLARY,STATEN ISLAND,FELONY,40.837681,-74.003951
01/22/2024,BURGLARY,STATEN ISLAND,FELONY,40.737569,-74.040903
11/22/2024,BURGLARY,STATEN ISLAND,MISDEMEANOR,40.836951,-73.989914
09/25/2024,BURGLARY,STATEN ISLAND,MISDEMEANOR,40.63307,-74.066032
03/13/2025,BURGLARY,STATEN ISLAND,FELONY,40.849845,-74.145428
09/28/2024,BURGLARY,STATEN ISLAND,FELONY,40.890992,-73.966407
01/07/2025,BURGLARY_dev,STATEN ISLAND,FELONY,40.55976,-74.06343
06/09/2025,BURGLARY_dev,STATEN ISLAND,MISDEMEANOR,40.64816,-73.719167
12/27/2024,BURGLARY_dev,STATEN ISLAND,FELONY,40.6562,-74.109826
04/08/2025,BURGLARY_dev,STATEN ISLAND,VIOLATION,40.523905,-73.796335
11/25/2023,DRUG POSSESSION,STATEN ISLAND,MISDEMEANOR,40.586901,-74.203985
01/22/2024,DRUG POSSESSION,STATEN ISLAND,FELONY,40.587494,-74.187049
08/18/2022,DRUG POSSESSION,STATEN ISLAND,MISDEMEANOR,40.609018,-74.240893
09/25/2023,DRUG POSSESSION,STATEN ISLAND,FELONY,40.753018,-74.152669
08/07/2022,DRUG POSSESSION,STATEN ISLAND,MISDEMEANOR,40.689072,-74.15044
10/28/2023,DRUG POSSESSION,STATEN ISLAND,MISDEMEANOR,40.588262,-74.030391
08/23/2023,DRUG POSSESSION,STATEN ISLAND,VIOLATION,40.739226,-74.231901
11/29/2024,DRUG POSSESSION,STATEN ISLAND,MISDEMEANOR,40.722328,-74.141985
01/10/2023,DRUG POSSESSION,STATEN ISLAND,FELONY,40.810881,-74.229324
12/31/2022,DRUG POSSESSION,STATEN ISLAND,MISDEMEANOR,40.837244,-74.222526
03/12/2023,DRUG POSSESSION,STATEN ISLAND,MISDEMEANOR,40.87026,-74.104849
08/04/2024,DRUG POSSESSION,STATEN ISLAND,FELONY,40.85958,-74.08798
07/19/2024,DRUG POSSESSION,STATEN ISLAND,MISDEMEANOR,40.668343,-73.825128
06/16/2023,DRUG POSSESSION,STATEN ISLAND,VIOLATION,40.76086,-74.228837
07/25/2022,DRUG POSSESSION,STATEN ISLAND,FELONY,40.793169,-73.707018
04/05/2025,DRUG POSSESSION,STATEN ISLAND,VIOLATION,40.865563,-73.922503
10/07/2024,DRUG POSSESSION,STATEN ISLAND,FELONY,40.695713,-73.812513
08/18/2024,DRUG POSSESSION,STATEN ISLAND,FELONY,40.572519,-73.79589
11/25/2022,DRUG POSSESSION,STATEN ISLAND,MISDEMEANOR,40.855353,-73.717851
11/27/2024,DRUG POSSESSION,STATEN ISLAND,FELONY,40.598302,-73.737418
09/07/2024,DRUG POSSESSION,STATEN ISLAND,MISDEMEANOR,40.844676,-73.766894
08/28/2024,DRUG POSSESSION,STATEN ISLAND,MISDEMEANOR,40.73562,-73.81803
03/26/2023,DRUG POSSESSION,STATEN ISLAND,FELONY,40.700713,-74.036635
05/09/2024,DRUG POSSESSION,STATEN ISLAND,FELONY,40.634715,-73.82058
09/16/2022,DRUG POSSESSION,STATEN ISLAND,FELONY,40.555698,-74.08193
12/26/2023,DRUG POSSESSION,STATEN ISLAND,FELONY,40.800398,-74.03768
06/26/2024,DRUG POSSESSION,STATEN ISLAND,MISDEMEANOR,40.825079,-73.857089
09/08/2022,DRUG POSSESSION,STATEN ISLAND,FELONY,40.862625,-74.147794
01/11/2025,DRUG POSSESSION,STATEN ISLAND,MISDEMEANOR,40.899201,-73.914779
06/08/2025,DRUG POSSESSION,STATEN ISLAND,FELONY,40.570256,-73.722656
01/27/2023,DRUG POSSESSION,STATEN ISLAND,MISDEMEANOR,40.76204,-73.988227
11/16/2023,DRUG POSSESSION,STATEN ISLAND,MISDEMEANOR,40.581232,-74.047849
01/11/2024,DRUG POSSESSION,STATEN ISLAND,FELONY,40.688485,-74.219476
07/17/2022,DRUG POSSESSION,STATEN ISLAND,FELONY,40.733805,-74.233748
11/27/2023,DRUG POSSESSION,STATEN ISLAND,FELONY,40.658791,-74.019806
07/15/2023,DRUG POSSESSION,STATEN ISLAND,MISDEMEANOR,40.773017,-73.811581
06/18/2024,DRUG POSSESSION,STATEN ISLAND,VIOLATION,40.79437,-73.755134
02/17/2023,FRAUD,STATEN ISLAND,FELONY,40.573547,-73.798193
05/29/2023,FRAUD,STATEN ISLAND,FELONY,40.64368,-73.729202
06/15/2023,FRAUD,STATEN ISLAND,FELONY,40.801943,-74.089917
08/26/2022,FRAUD,STATEN ISLAND,FELONY,40.853133,-73.812865
01/25/2023,FRAUD,STATEN ISLAND,FELONY,40.630057,-74.234144
06/08/2025,FRAUD,STATEN ISLAND,VIOLATION,40.563407,-74.14302
02/17/2025,FRAUD,STATEN ISLAND,FELONY,40.833404,-73.96818
10/12/2024,FRAUD,STATEN ISLAND,MISDEMEANOR,40.786579,-74.065655
05/31/2023,FRAUD,STATEN ISLAND,FELONY,40.631221,-73.964434
11/14/2024,FRAUD,STATEN ISLAND,FELONY,40.679525,-74.182414
10/27/2023,FRAUD,STATEN ISLAND,MISDEMEANOR,40.503604,-73.705065
02/08/2024,FRAUD,STATEN ISLAND,MISDEMEANOR,40.534455,-74.136092
01/27/2025,FRAUD,STATEN ISLAND,VIOLATION,40.860452,-74.120791
08/15/2023,FRAUD,STATEN ISLAND,FELONY,40.77934,-73.769934
04/19/2024,FRAUD,STATEN ISLAND,MISDEMEANOR,40.649047,-74.063703
10/02/2023,FRAUD,STATEN ISLAND,FELONY,40.513253,-74.03496
09/27/2024,FRAUD,STATEN ISLAND,FELONY,40.765827,-74.12542
10/22/2024,FRAUD,STATEN ISLAND,VIOLATION,40.533209,-74.19148
09/13/2023,FRAUD,STATEN ISLAND,FELONY,40.798766,-73.971095
11/11/2023,FRAUD,STATEN ISLAND,FELONY,40.731549,-74.026381
09/17/2024,FRAUD,STATEN ISLAND,MISDEMEANOR,40.871054,-74.227656
08/31/2022,FRAUD,STATEN ISLAND,MISDEMEANOR,40.563193,-74.032812
05/27/2023,FRAUD,STATEN ISLAND,VIOLATION,40.693328,-73.901802
12/08/2024,FRAUD,STATEN ISLAND,FELONY,40.729059,-73.83214
11/19/2022,FRAUD,STATEN ISLAND,FELONY,40.605856,-74.004762
08/24/2022,FRAUD,STATEN ISLAND,FELONY,40.618048,-74.010213
08/22/2023,FRAUD,STATEN ISLAND,FELONY,40.655559,-73.923522
01/10/2025,FRAUD,STATEN ISLAND,FELONY,40.736363,-73.716096
02/23/2024,FRAUD,STATEN ISLAND,FELONY,40.773717,-73.755448
08/20/2022,FRAUD,STATEN ISLAND,MISDEMEANOR,40.771591,-73.984192
12/22/2023,FRAUD,STATEN ISLAND,FELONY,40.617673,-73.851896
08/28/2022,FRAUD,STATEN ISLAND,FELONY,40.684352,-73.708097
03/02/2023,FRAUD,STATEN ISLAND,MISDEMEANOR,40.724378,-74.136093
07/22/2024,FRAUD,STATEN ISLAND,FELONY,40.513873,-73.924736
07/21/2024,FRAUD,STATEN ISLAND,FELONY,40.601146,-73.988328
01/17/2025,FRAUD,STATEN ISLAND,MISDEMEANOR,40.79301,-73.875848
11/24/2024,FRAUD,STATEN ISLAND,FELONY,40.669873,-74.036718
12/30/2022,FRAUD,STATEN ISLAND,FELONY,40.669163,-74.229891
08/08/2024,GRAND LARCENY,STATEN ISLAND,FELONY,40.846124,-74.106729
01/12/2025,GRAND LARCENY,STATEN ISLAND,FELONY,40.528182,-74.105632
11/07/2022,GRAND LARCENY,STATEN ISLAND,FELONY,40.868557,-74.000463
08/24/2023,GRAND LARCENY,STATEN ISLAND,FELONY,40.7942,-74.027409
10/14/2022,GRAND LARCENY,STATEN ISLAND,MISDEMEANOR,40.713112,-73.768396
05/10/2023,GRAND LARCENY,STATEN ISLAND,FELONY,40.509539,-73.722781
04/18/2023,GRAND LARCENY,STATEN ISLAND,FELONY,40.535591,-74.164868
07/29/2022,GRAND LARCENY,STATEN ISLAND,MISDEMEANOR,40.635498,-73.94627
12/21/2023,GRAND LARCENY,STATEN ISLAND,FELONY,40.689411,-74.007795
08/23/2024,GRAND LARCENY,STATEN ISLAND,MISDEMEANOR,40.667279,-74.169989
05/28/2023,GRAND LARCENY,STATEN ISLAND,FELONY,40.589205,-74.011885
07/17/2024,GRAND LARCENY,STATEN ISLAND,VIOLATION,40.647033,-73.826707
06/05/2024,GRAND LARCENY,STATEN ISLAND,FELONY,40.844086,-73.852618
10/05/2024,GRAND LARCENY,STATEN ISLAND,FELONY,40.801296,-74.050373
06/30/2024,GRAND LARCENY,STATEN ISLAND,MISDEMEANOR,40.514599,-73.979833
03/25/2025,GRAND LARCENY,STATEN ISLAND,MISDEMEANOR,40.850951,-73.908606
11/24/2022,GRAND LARCENY,STATEN ISLAND,MISDEMEANOR,40.619567,-74.11363
06/07/2025,GRAND LARCENY,STATEN ISLAND,MISDEMEANOR,40.851186,-73.869443
11/19/2024,GRAND LARCENY,STATEN ISLAND,VIOLATION,40.79138,-73.942482
07/30/2022,GRAND LARCENY,STATEN ISLAND,MISDEMEANOR,40.508272,-73.884181
06/25/2023,GRAND LARCENY,STATEN ISLAND,FELONY,40.876344,-73.973651
03/18/2025,GRAND LARCENY,STATEN ISLAND,FELONY,40.595132,-73.997687
07/16/2023,GRAND LARCENY,STATEN ISLAND,FELONY,40.838048,-73.882618
08/13/2024,GRAND LARCENY,STATEN ISLAND,MISDEMEANOR,40.858059,-74.131877
07/26/2023,GRAND LARCENY,STATEN ISLAND,MISDEMEANOR,40.816782,-74.2427
08/14/2023,GRAND LARCENY,STATEN ISLAND,FELONY,40.597846,-73.776121
08/22/2024,GRAND LARCENY,STATEN ISLAND,MISDEMEANOR,40.66171,-74.174765
10/15/2024,GRAND LARCENY,STATEN ISLAND,FELONY,40.849422,-73.817373
04/04/2025,GRAND LARCENY,STATEN ISLAND,FELONY,40.718264,-74.014714
10/01/2023,GRAND LARCENY,STATEN ISLAND,MISDEMEANOR,40.637838,-73.916034
08/21/2023,GRAND LARCENY,STATEN ISLAND,MISDEMEANOR,40.890058,-73.835446
01/27/2024,GRAND LARCENY,STATEN ISLAND,FELONY,40.758959,-74.009621
03/28/2023,GRAND LARCENY,STATEN ISLAND,VIOLATION,40.846725,-73.977749
04/17/2023,GRAND LARCENY,STATEN ISLAND,VIOLATION,40.897251,-73.764372
08/04/2024,GRAND LARCENY,STATEN ISLAND,FELONY,40.765963,-73.826847
05/23/2024,GRAND LARCENY,STATEN ISLAND,FELONY,40.607552,-74.008984
11/06/2022,GRAND LARCENY,STATEN ISLAND,MISDEMEANOR,40.775395,-73.863774
02/25/2023,GRAND LARCENY,STATEN ISLAND,FELONY,40.742159,-74.144888
11/20/2022,PETIT LARCENY,STATEN ISLAND,MISDEMEANOR,40.669684,-73.836756
12/23/2024,PETIT LARCENY,STATEN ISLAND,FELONY,40.847537,-73.836679
10/18/2022,PETIT LARCENY,STATEN ISLAND,FELONY,40.8239,-73.945782
07/15/2024,PETIT LARCENY,STATEN ISLAND,FELONY,40.513971,-73.957514
08/09/2023,PETIT LARCENY,STATEN ISLAND,FELONY,40.719551,-74.016866
06/26/2024,PETIT LARCENY,STATEN ISLAND,FELONY,40.550153,-74.176324
03/06/2025,PETIT LARCENY,STATEN ISLAND,MISDEMEANOR,40.681455,-74.150634
09/03/2022,PETIT LARCENY,STATEN ISLAND,FELONY,40.508691,-73.913617
09/26/2022,PETIT LARCENY,STATEN ISLAND,FELONY,40.647313,-74.171519
03/05/2025,PETIT LARCENY,STATEN ISLAND,MISDEMEANOR,40.807836,-74.204195
05/19/2023,PETIT LARCENY,STATEN ISLAND,MISDEMEANOR,40.743203,-74.018297
05/10/2023,PETIT LARCENY,STATEN ISLAND,FELONY,40.875325,-73.771854
11/10/2024,PETIT LARCENY,STATEN ISLAND,MISDEMEANOR,40.8411,-73.985057
10/02/2024,PETIT LARCENY,STATEN ISLAND,MISDEMEANOR,40.501628,-74.171113
04/30/2023,PETIT LARCENY,STATEN ISLAND,MISDEMEANOR,40.794564,-73.954989
03/22/2024,PETIT LARCENY,STATEN ISLAND,FELONY,40.793139,-73.749329
10/16/2024,PETIT LARCENY,STATEN ISLAND,FELONY,40.78977,-73.703081
03/20/2024,PETIT LARCENY,STATEN ISLAND,FELONY,40.649765,-74.178102
07/03/2023,PETIT LARCENY,STATEN ISLAND,FELONY,40.522064,-74.048451
04/02/2025,PETIT LARCENY,STATEN ISLAND,VIOLATION,40.875176,-74.120233
09/30/2023,PETIT LARCENY,STATEN ISLAND,MISDEMEANOR,40.651571,-73.90565
03/25/2023,PETIT LARCENY,STATEN ISLAND,FELONY,40.847831,-73.95779
06/26/2023,PETIT LARCENY,STATEN ISLAND,MISDEMEANOR,40.572682,-73.771133
09/22/2022,PETIT LARCENY,STATEN ISLAND,FELONY,40.636531,-73.889773
06/30/2024,PETIT LARCENY,STATEN ISLAND,FELONY,40.736993,-73.87819
08/07/2023,PETIT LARCENY,STATEN ISLAND,MISDEMEANOR,40.589142,-74.097046
01/21/2023,PETIT LARCENY,STATEN ISLAND,MISDEMEANOR,40.837909,-74.166565
12/09/2024,PETIT LARCENY,STATEN ISLAND,FELONY,40.78034,-74.067231
02/06/2024,PETIT LARCENY,STATEN ISLAND,FELONY,40.678759,-74.14404
08/25/2024,PETIT LARCENY,STATEN ISLAND,FELONY,40.700113,-73.827127
10/15/2022,PETIT LARCENY,STATEN ISLAND,VIOLATION,40.61983,-73.915576
10/03/2022,PETIT LARCENY,STATEN ISLAND,MISDEMEANOR,40.507522,-73.740644
04/12/2023,PETIT LARCENY,STATEN ISLAND,MISDEMEANOR,40.841746,-73.706863
08/14/2022,PETIT LARCENY,STATEN ISLAND,MISDEMEANOR,40.543096,-73.978744
02/11/2023,PETIT LARCENY,STATEN ISLAND,FELONY,40.817836,-73.810447
09/18/2024,PETIT LARCENY,STATEN ISLAND,MISDEMEANOR,40.545103,-73.950562
11/29/2023,PETIT LARCENY,STATEN ISLAND,MISDEMEANOR,40.770897,-73.99068
06/24/2024,PETIT LARCENY,STATEN ISLAND,FELONY,40.766195,-73.852339
12/09/2024,PETIT LARCENY,STATEN ISLAND,FELONY,40.827938,-73.969194
03/12/2024,PETIT LARCENY,STATEN ISLAND,MISDEMEANOR,40.899137,-74.186142
02/01/2024,PETIT LARCENY,STATEN ISLAND,MISDEMEANOR,40.595097,-73.934671
03/23/2023,PETIT LARCENY,STATEN ISLAND,MISDEMEANOR,40.894003,-73.982244
03/18/2025,PETIT LARCENY,STATEN ISLAND,MISDEMEANOR,40.773359,-73.939783
08/20/2023,PETIT LARCENY,STATEN ISLAND,FELONY,40.890913,-73.74424
11/11/2022,PETIT LARCENY,STATEN ISLAND,FELONY,40.705734,-73.716799
07/31/2024,PETIT LARCENY,STATEN ISLAND,FELONY,40.570748,-74.179792
10/30/2023,ROBBERY,STATEN ISLAND,FELONY,40.847041,-74.115849
09/26/2023,ROBBERY,STATEN ISLAND,VIOLATION,40.604022,-74.212003
04/05/2025,ROBBERY,STATEN ISLAND,FELONY,40.596052,-73.725779
07/26/2024,ROBBERY,STATEN ISLAND,FELONY,40.633761,-74.118321
07/29/2023,ROBBERY,STATEN ISLAND,MISDEMEANOR,40.784943,-73.753509
06/04/2025,ROBBERY,STATEN ISLAND,MISDEMEANOR,40.728719,-74.131211
04/29/2023,ROBBERY,STATEN ISLAND,MISDEMEANOR,40.843638,-74.183013
03/18/2023,ROBBERY,STATEN ISLAND,FELONY,40.637832,-74.089845
09/15/2023,ROBBERY,STATEN ISLAND,VIOLATION,40.511421,-74.059112
01/06/2024,ROBBERY,STATEN ISLAND,FELONY,40.805683,-74.004656
10/09/2023,ROBBERY,STATEN ISLAND,MISDEMEANOR,40.552995,-73.847871
05/31/2024,ROBBERY,STATEN ISLAND,FELONY,40.578797,-73.889728
07/28/2022,ROBBERY,STATEN ISLAND,FELONY,40.709329,-74.240186
06/07/2023,ROBBERY,STATEN ISLAND,VIOLATION,40.543272,-74.012288
08/24/2022,ROBBERY,STATEN ISLAND,FELONY,40.536649,-73.775082
12/11/2023,ROBBERY,STATEN ISLAND,FELONY,40.694477,-74.187929
11/17/2022,ROBBERY,STATEN ISLAND,FELONY,40.701563,-74.015887
01/30/2023,ROBBERY,STATEN ISLAND,FELONY,40.816443,-74.095149
09/23/2024,ROBBERY,STATEN ISLAND,MISDEMEANOR,40.890049,-73.846595
08/19/2022,ROBBERY,STATEN ISLAND,MISDEMEANOR,40.74748,-73.937179
09/24/2024,ROBBERY,STATEN ISLAND,FELONY,40.684253,-73.881024
07/07/2025,ROBBERY,STATEN ISLAND,FELONY,40.825977,-74.208144
10/25/2022,ROBBERY,STATEN ISLAND,FELONY,40.837608,-73.93364
04/03/2024,ROBBERY,STATEN ISLAND,MISDEMEANOR,40.577235,-74.068513
07/21/2023,ROBBERY,STATEN ISLAND,MISDEMEANOR,40.606066,-74.082742
01/16/2023,ROBBERY,STATEN ISLAND,FELONY,40.812495,-73.907765
07/25/2024,ROBBERY,STATEN ISLAND,FELONY,40.560459,-74.144462
07/01/2025,ROBBERY,STATEN ISLAND,FELONY,40.501566,-74.153225
03/14/2025,ROBBERY,STATEN ISLAND,FELONY,40.576473,-74.187184
04/01/2023,ROBBERY,STATEN ISLAND,MISDEMEANOR,40.616548,-73.834537
08/22/2023,VANDALISM,STATEN ISLAND,VIOLATION,40.624059,-73.848593
09/07/2024,VANDALISM,STATEN ISLAND,FELONY,40.536653,-73.811136
11/09/2023,VANDALISM,STATEN ISLAND,MISDEMEANOR,40.510679,-73.90075
05/18/2025,VANDALISM,STATEN ISLAND,FELONY,40.547562,-73.892904
12/14/2023,VANDALISM,STATEN ISLAND,VIOLATION,40.503882,-73.861923
06/06/2024,VANDALISM,STATEN ISLAND,VIOLATION,40.798786,-73.751821
06/07/2025,VANDALISM,STATEN ISLAND,MISDEMEANOR,40.560859,-73.871196
06/16/2023,VANDALISM,STATEN ISLAND,FELONY,40.868764,-73.986097
08/18/2023,VANDALISM,STATEN ISLAND,FELONY,40.730092,-74.035523
11/06/2024,VANDALISM,STATEN ISLAND,FELONY,40.847587,-74.130388
05/09/2024,VANDALISM,STATEN ISLAND,MISDEMEANOR,40.769356,-73.757124
07/13/2025,VANDALISM,STATEN ISLAND,FELONY,40.681984,-74.213926
11/29/2023,VANDALISM,STATEN ISLAND,VIOLATION,40.751337,-73.790228
05/03/2023,VANDALISM,STATEN ISLAND,FELONY,40.760592,-73.809917
07/01/2024,VANDALISM,STATEN ISLAND,FELONY,40.890894,-73.776891
06/01/2024,VANDALISM,STATEN ISLAND,FELONY,40.549732,-74.06232
08/24/2023,VANDALISM,STATEN ISLAND,FELONY,40.593311,-74.245582
05/22/2024,VANDALISM,STATEN ISLAND,MISDEMEANOR,40.615888,-73.963007
08/03/2023,VANDALISM,STATEN ISLAND,VIOLATION,40.681595,-74.139216
10/06/2023,VANDALISM,STATEN ISLAND,MISDEMEANOR,40.69062,-73.950525
10/20/2024,VANDALISM,STATEN ISLAND,FELONY,40.529825,-73.975624
04/03/2024,VANDALISM,STATEN ISLAND,FELONY,40.5434,-73.788589
04/05/2023,VANDALISM,STATEN ISLAND,MISDEMEANOR,40.508669,-74.175091
03/14/2023,VANDALISM,STATEN ISLAND,FELONY,40.770435,-74.019357
12/15/2024,VANDALISM,STATEN ISLAND,FELONY,40.588186,-74.243996
01/27/2024,VANDALISM,STATEN ISLAND,MISDEMEANOR,40.824165,-73.786864
05/23/2025,VANDALISM,STATEN ISLAND,FELONY,40.819141,-73.86847
09/20/2022,VANDALISM,STATEN ISLAND,MISDEMEANOR,40.570646,-74.034032
01/22/2024,VANDALISM,STATEN ISLAND,MISDEMEANOR,40.751387,-74.009081
12/12/2022,VANDALISM,STATEN ISLAND,FELONY,40.789484,-74.213123
06/22/2025,VANDALISM,STATEN ISLAND,MISDEMEANOR,40.675926,-73.743529
05/04/2025,VANDALISM,STATEN ISLAND,MISDEMEANOR,40.88088,-74.067806
02/13/2024,VANDALISM,STATEN ISLAND,VIOLATION,40.801581,-74.165175
04/30/2024,VANDALISM,STATEN ISLAND,FELONY,40.578769,-74.057591
06/03/2023,VANDALISM,STATEN ISLAND,MISDEMEANOR,40.836099,-73.921618
04/11/2025,VANDALISM,STATEN ISLAND,MISDEMEANOR,40.671734,-74.099372
10/05/2023,VEHICLE THEFT,STATEN ISLAND,MISDEMEANOR,40.729549,-73.876786
02/10/2024,VEHICLE THEFT,STATEN ISLAND,MISDEMEANOR,40.831735,-74.228357
07/17/2024,VEHICLE THEFT,STATEN ISLAND,MISDEMEANOR,40.804094,-73.755102
04/24/2024,VEHICLE THEFT,STATEN ISLAND,FELONY,40.692917,-73.80204
06/12/2023,VEHICLE THEFT,STATEN ISLAND,MISDEMEANOR,40.740689,-73.857235
08/22/2024,VEHICLE THEFT,STATEN ISLAND,FELONY,40.501656,-73.702172
03/27/2023,VEHICLE THEFT,STATEN ISLAND,MISDEMEANOR,40.66367,-74.205795
03/31/2023,VEHICLE THEFT,STATEN ISLAND,FELONY,40.851722,-74.171255
07/18/2022,VEHICLE THEFT,STATEN ISLAND,MISDEMEANOR,40.629771,-73.876998
06/12/2024,VEHICLE THEFT,STATEN ISLAND,FELONY,40.541878,-74.217884
05/25/2025,VEHICLE THEFT,STATEN ISLAND,FELONY,40.836814,-73.805665
10/29/2022,VEHICLE THEFT,STATEN ISLAND,VIOLATION,40.785312,-74.19223
09/28/2023,VEHICLE THEFT,STATEN ISLAND,MISDEMEANOR,40.546344,-74.136047
03/02/2023,VEHICLE THEFT,STATEN ISLAND,FELONY,40.564401,-73.705946
02/01/2023,VEHICLE THEFT,STATEN ISLAND,FELONY,40.887993,-74.212166
09/02/2023,VEHICLE THEFT,STATEN ISLAND,MISDEMEANOR,40.55812,-73.999379
07/11/2023,VEHICLE THEFT,STATEN ISLAND,MISDEMEANOR,40.86528,-73.859899
12/16/2024,VEHICLE THEFT,STATEN ISLAND,FELONY,40.527045,-74.050197
11/10/2024,VEHICLE THEFT,STATEN ISLAND,MISDEMEANOR,40.883027,-73.831991
05/19/2025,VEHICLE THEFT,STATEN ISLAND,FELONY,40.551645,-74.201905
07/15/2025,VEHICLE THEFT,STATEN ISLAND,MISDEMEANOR,40.566672,-73.871419
04/11/2024,VEHICLE THEFT,STATEN ISLAND,FELONY,40.647891,-73.946285
08/06/2022,VEHICLE THEFT,STATEN ISLAND,MISDEMEANOR,40.813148,-73.854991
12/29/2023,VEHICLE THEFT,STATEN ISLAND,FELONY,40.66786,-73.840757
06/11/2024,VEHICLE THEFT,STATEN ISLAND,MISDEMEANOR,40.795939,-74.078607
07/18/2023,VEHICLE THEFT,STATEN ISLAND,FELONY,40.761457,-73.796558
09/17/2024,VEHICLE THEFT,STATEN ISLAND,MISDEMEANOR,40.899798,-74.060247
05/12/2023,VEHICLE THEFT,STATEN ISLAND,FELONY,40.787068,-74.142267
07/17/2024,VEHICLE THEFT,STATEN ISLAND,FELONY,40.588191,-73.863536
12/22/2023,VEHICLE THEFT,STATEN ISLAND,FELONY,40.740797,-73.938063
02/20/2025,VEHICLE THEFT,STATEN ISLAND,MISDEMEANOR,40.671244,-73.81925
08/01/2022,VEHICLE THEFT,STATEN ISLAND,MISDEMEANOR,40.535772,-73.938646
